,company_name,company_rating,old,total_employees,cities,type,industry
1256,Aquachill Systems,4.2, 27 years old ,51-200 Employees , Pune +1 more,,
1257,Adecco Group,3.8, 25 years old , 1k-5k Employees , Pune +125 more, Forbes Global 2000 ,Recruitment 
1258,Pratiti Technologies,3.7, 9 years old , 51-200 Employees , Pune,,
1259,Legasis Services,3.3, 18 years old , 51-200 Employees , Pune +3 more,,
1260,Aditya Birla Sun Life Insurance,4.2, 24 years old , 10k-50k Employees , Pune +374 more,,
1261,Maxion Wheels,3.1,,,Pune +2 more,,
1262,Allianz Services,4.3, 21 years old , 1k-5k Employees , Pune +9 more,,
1263,Perfecto Adecom,5.0, 10 years old , 51-200 Employees , Pune,,
1264,Nyei Design Services,3.6,, 51-200 Employees , Pune,,
1265,Colliers International,4.0, 29 years old , 1k-5k Employees , Pune +34 more,,
1266,Velocity Technology Solutions,4.3, 21 years old , 501-1k Employees , Pune +3 more,,
1267,Hyster-yale Lift Trucks India,3.8,,201-500 Employees , Pune,,
1268,On Demand Agility Software,3.6, 18 years old , 201-500 Employees , Pune +4 more,,
1269,GKN Fokker Elmo India,4.2,,201-500 Employees , Pune +2 more,,
1270,ALIFCloud IT Consulting,4.9, 4 years old , 11-50 Employees , Pune,,
1271,PNB Housing Finance,3.9, 36 years old , 1k-5k Employees , Pune +114 more, Public ,Financial Services 
1272,Y-Axis Overseas Careers,3.5, 25 years old , 1k-5k Employees , Pune +17 more,,
1273,Starsun Technology,4.6, 17 years old , 51-200 Employees , Pune +1 more,,
1274,Trinity Engineers,4.2, 51 years old , 201-500 Employees , Pune +9 more,,
1275,IntiGrow,4.4, 15 years old , 11-50 Employees , Pune +2 more,,
1276,Suburban Diagnostics,3.9, 30 years old , 201-500 Employees , Pune +11 more,,
1277,iNurture Education Solutions,2.6, 19 years old , 501-1k Employees , Pune +37 more,,
1278,E G Kantawalla,3.3, 106 years old , 51-200 Employees , Pune +2 more,,
1279,Freudenberg Filtration Technologies,4.1, 67 years old , 51-200 Employees , Pune +8 more,,
1280,Trinity Engineers,4.2, 51 years old , 201-500 Employees , Pune +9 more,,
1281,Starsun Technology,4.6, 17 years old , 51-200 Employees , Pune +1 more,,
1282,PNB Housing Finance,3.9, 36 years old , 1k-5k Employees , Pune +114 more, Public ,Financial Services 
1283,Y-Axis Overseas Careers,3.5, 25 years old , 1k-5k Employees , Pune +17 more,,
1284,iNurture Education Solutions,2.6, 19 years old , 501-1k Employees , Pune +37 more,,
1285,Vighnaharta Technologies,3.7,,,Pune +4 more,,
1286,Realty Assistant,4.2, 5 years old , 201-500 Employees , Pune +11 more,,
1287,Flexisales Marketing,2.7, 13 years old , 201-500 Employees , Pune,,
1288,Happiest Minds Technologies,3.9, 13 years old , 1k-5k Employees , Pune +14 more, Public ,IT Services & Consulting 
1289,Cinépolis,4.1, 53 years old , 1k-5k Employees , Pune +53 more,,
1290,D.D. Enterprises,4.0,,51-200 Employees , Pune +8 more,,
1291,Hyster-Yale Group,3.8,,201-500 Employees , Pune +1 more,,
1292,Altum Credo Home Finance,3.7, 8 years old , 501-1k Employees , Pune +37 more,,
1293,Crane Process Flow Technologies India,3.6, 169 years old , 51-200 Employees , Pune +4 more,,
1294,Kirtane & Pandit,3.9, 68 years old , 51-200 Employees , Pune +8 more,,
1295,Indira IVF Hospital,4.0, 9 years old , 1k-5k Employees , Pune +86 more,,
1296,Applus IDIADA,3.6,,51-200 Employees , Pune +2 more,,
1297,Upside Learning Solutions,3.4, 20 years old , 51-200 Employees , Pune,,
1298,Exusia,4.1, 12 years old , 201-500 Employees , Pune +8 more,,
1299,SAI Life Sciences,3.9, 25 years old , 1k-5k Employees , Pune +16 more, Public ,Pharma 
1300,Edelweiss,3.8, 7 years old , 1k-5k Employees , Pune +108 more, Public ,Financial Services 
1301,Cisco,4.3, 40 years old , 10k-50k Employees , Pune +35 more, Public ,Hardware & Networking 
1302,Rahi Systems,3.8, 12 years old , 51-200 Employees , Pune +8 more,,
1303,Xpo Logistics,3.8, 13 years old , 51-200 Employees , Pune +19 more, Public ,Logistics 
1304,Hitachi Consulting,4.0, 24 years old , 1k-5k Employees , Pune +10 more,,
1305,Kotak Securities,3.7, 30 years old , 5k-10k Employees , Pune +116 more, Conglomerate ,Financial Services 
1306,Time Legend It And Hr Consulting Solutions,3.8,, 11-50 Employees , Pune +3 more,,
1307,Toppr,3.4, 11 years old , 1k-5k Employees , Pune +43 more, Startup ,EdTech 
1308,Vedang Cellular Services,4.0, 14 years old , 1k-5k Employees , Pune +57 more,,
1309,BNC Power Projects,3.5, 57 years old , 201-500 Employees , Pune +12 more,,
1310,Patanjali Ayurved,3.2, 18 years old , 1k-5k Employees , Pune +254 more, Fortune India 500 ,FMCG 
1311,Schneider Electric,4.2, 25 years old , 10k-50k Employees , Pune +115 more, Forbes Global 2000 ,Industrial Automation 
1312,SAP,4.3, 52 years old , 10k-50k Employees , Pune +45 more, Forbes Global 2000 ,Software Product 
1313,Ruhlamat Automation Technologies,3.4, 26 years old ,51-200 Employees , Pune,,
1314,Safexpress,4.1, 27 years old , 1k-5k Employees , Pune +141 more, Conglomerate ,Logistics 
1315,Best Sellers,4.2, 49 years old , 501-1k Employees , Pune +80 more,,
1316,Ajeenkya DY Patil University,3.3, 11 years old , 201-500 Employees , Pune +2 more,,
1317,Anibrain Digital Technologies,3.1, 18 years old , 501-1k Employees , Pune +1 more,,
1318,Automag India Pvt Ltd Pune,4.0, 39 years old , 201-500 Employees , Pune +7 more,,
1319,Robertshaw Controls,2.9, 125 years old ,5k-10k Employees (Global) , Pune +1 more,,
1320,Poshs Metal Industries,3.9,, 51-200 Employees (Global) , Pune +2 more,,
1321,Foray Software,3.6, 13 years old , 501-1k Employees , Pune +17 more,,
1322,Knest Manufacturers,3.8,, 51-200 Employees , Pune +5 more,,
1323,MQSYS Technologies,3.7, 12 years old , 201-500 Employees , Pune +7 more,,
1324,Aqua Tech Systems,4.2, 43 years old , 11-50 Employees , Pune +10 more,,
1325,Craftsman Automation,4.0, 38 years old , 1k-5k Employees , Pune +18 more,,
1326,AArete,3.6, 16 years old , 51-200 Employees , Pune,,
1327,DNV,4.2, 160 years old , 501-1k Employees , Pune +13 more,,
1328,Gagan Developers,3.5, 15 years old , 51-200 Employees , Pune +1 more,,
1329,POWERCON Ventures India,3.7, 16 years old , 51-200 Employees , Pune +7 more,,
1330,Kime Careers,4.3, 4 years old , 51-200 Employees , Pune +3 more,,
1331,Zscaler Softech,3.8, 16 years old , 1k-5k Employees , Pune +11 more,,
1332,ADM Joinflex,3.6,,,Pune +1 more,,
1333,Kalyani Powertrain,3.5,,,Pune,,
1334,Parakh Agro Industries,4.2, 39 years old , 1k-5k Employees , Pune +12 more, Public ,Food Processing 
1335,ZF Friedrichshafen,4.0, 109 years old , 10k-50k Employees , Pune +15 more,,
1336,Excellon Software,3.9, 24 years old , 201-500 Employees , Pune +1 more,,
1337,Sutro Li,4.1,,,Pune +1 more,,
1338,Qualified Recruiter,3.1, 7 years old , 201-500 Employees , Pune,,
1339,Pine Labs,3.7, 26 years old , 1k-5k Employees , Pune +80 more, Indian Unicorn ,FinTech 
1340,Kime Careers,4.3, 4 years old , 51-200 Employees , Pune +3 more,,
1341,Qualified Recruiter,3.1, 7 years old , 201-500 Employees , Pune,,
1342,Gagan Developers,3.5, 15 years old , 51-200 Employees , Pune +1 more,,
1343,POWERCON Ventures India,3.7, 16 years old , 51-200 Employees , Pune +7 more,,
1344,CADD Centre Training Services,4.1, 36 years old , 1k-5k Employees , Pune +123 more,,
1345,Malomatia,3.4,,, Pune +2 more,,
1346,Raj Process Equipments And System,3.3, 27 years old , 51-200 Employees , Pune +2 more,,
1347,DigiCall Teleservices,4.0, 29 years old , 501-1k Employees , Pune +13 more,,
1348,Fujikura Automotive,4.8, 139 years old , 11-50 Employees , Pune, Public ,Auto Components 
1349,GFI Informatique PUNE,4.1, 16 years old , 51-200 Employees , Pune +1 more,,
1350,UJA Global Advisory Private Limited,3.4, 28 years old , 51-200 Employees , Pune +4 more,,
1351,Nanded City Development & Construction Company,4.0,, 501-1k Employees , Pune +2 more,,
1352,Resonantia Technologies,4.7, 10 years old , 11-50 Employees (Global) , Pune,,
1353,Saksoft,3.7, 25 years old , 1k-5k Employees , Pune +14 more, Public ,IT Services & Consulting 
1354,Helvoet Rubber Plastic Technologies,4.2, 85 years old ,10k-50k Employees , Pune +1 more,,
1355,DAVI ENGINEERING,3.7,,, Pune +1 more,,
1356,Vidushi Infotech,3.1, 21 years old , 51-200 Employees , Pune,,
1357,Rich Graviss Products,4.0, 30 years old , 201-500 Employees , Pune +17 more,,
1358,HSBC Bank,4.1,, 10k-50k Employees , Pune +31 more, Fortune India 500 ,Banking 
1359,Huntsmen & Barons,3.2,,, Pune +2 more,,
1360,J. Kumar Infraprojects,4.1, 44 years old , 5k-10k Employees , Pune +29 more, Public ,Engineering & Construction 
1361,MTU,4.0,,51-200 Employees , Pune +5 more,,
1362,IFB,3.7, 50 years old , 201-500 Employees , Pune +136 more, Public ,Consumer Electronics & Appliances 
1363,Mercer,3.8, 79 years old , 1k-5k Employees , Pune +17 more,,
1364,Imaec Medntek,3.1, 3 years old , 51-200 Employees , Pune +6 more,,
1365,Varian Medical Systems International India,4.5,, 501-1k Employees , Pune +4 more,,
1366,Upcurve Consumer Technologies Private Limited,3.0, 12 years old , 201-500 Employees , Pune +5 more, Startup ,IT Services & Consulting 
1367,Wheels Emi,4.0, 7 years old , 201-500 Employees , Pune +36 more,,
1368,Desai Electronics,3.6, 44 years old , 51-200 Employees , Pune +4 more,,
1369,DynPro,3.7, 28 years old , 51-200 Employees , Pune +15 more,,
1370,Web Minds IT Solution,4.7,,,Pune +1 more,,
1371,Nelito System,3.6, 29 years old , 501-1k Employees , Pune +34 more,,
1372,Argus Embedded Systems,4.6, 13 years old , 51-200 Employees , Pune +2 more,,
1373,Bvg Life Sciences,4.2, 10 years old , 51-200 Employees , Pune +2 more,,
1374,PharmaACE,2.5,, 51-200 Employees , Pune +1 more,,
1375,Innovsource Services,4.0, 20 years old , 1k-5k Employees , Pune +199 more,,
1376,Invince,4.0, 20 years old , 51-200 Employees , Pune,,
1377,Sparkline Equipments,4.1, 34 years old , 51-200 Employees , Pune +8 more,,
1378,Maharashtra State Electricity Distribution Company,4.2, 19 years old , 50k-1 Lakh Employees , Pune +76 more,,
1379,Hrs Process System,3.6, 21 years old , 51-200 Employees , Pune +3 more,,
1380,Bharati Vidyapeeth University,3.8, 60 years old , 1k-5k Employees , Pune +7 more,,
1381,Sparkline Equipments,4.1, 34 years old , 51-200 Employees , Pune +8 more,,
1382,Magneto IT Solutions,3.9, 15 years old , 11-50 Employees , Pune +2 more,,
1383,Tricentis India,3.4, 17 years old , 51-200 Employees , Pune +3 more,,
1384,PepsiCo,4.2, 59 years old , 1 Lakh+ Employees , Pune +224 more, Public ,Food Processing 
1385,P N Gadgil Jewellers,4.5, 192 years old , 1k-5k Employees , Pune +17 more,,
1386,LS Automotive India,3.6, 18 years old , 1k-5k Employees , Pune +4 more,,
1387,Delval Flow Controls,4.3, 19 years old , 201-500 Employees , Pune +8 more,,
1388,Mindbody,3.4, 23 years old , 201-500 Employees , Pune,,
1389,Ecolab Food Safety & Hygiene Solutions,4.1, 101 years old , 51-200 Employees , Pune +8 more, Public ,Chemicals 
1390,Smartek21,3.8, 18 years old , 201-500 Employees , Pune +2 more,,
1391,Roop Polymers,4.1, 51 years old , 1k-5k Employees , Pune +19 more, Public ,Auto Components 
1392,National Informatics Centre,4.2, 48 years old , 1k-5k Employees , Pune +63 more,Government , Central 
1393,Cloudnine Hospital,4.0, 17 years old , 5k-10k Employees , Pune +22 more,,
1394,Spectrum Consultants,3.5, 29 years old , 51-200 Employees , Pune +11 more,,
1395,Walko Qsr Company,4.1,,,Pune +5 more,,
1396,Arya Engineers & Contractors,4.2,,51-200 Employees , Pune +3 more,,
1397,SecurityHQ,3.3,,, Pune +1 more,,
1398,Sumax Enterprise,3.9, 45 years old , 51-200 Employees (Global) , Pune,,
1399,Kansai Nerolac Paints,3.9, 104 years old , 1k-5k Employees , Pune +182 more, Public ,Chemicals 
1400,Nanostuffs Technologies,4.2, 14 years old , 51-200 Employees , Pune,,
1401,Puranik Builders,3.8, 56 years old , 201-500 Employees , Pune +8 more, Public ,Real Estate 
1402,Sekel Technologies,4.7, 8 years old , 11-50 Employees , Pune +1 more, Startup ,Software Product 
1403,Kansai Nerolac Paints,3.9, 104 years old , 1k-5k Employees , Pune +182 more, Public ,Chemicals 
1404,Sumax Enterprise,3.9, 45 years old , 51-200 Employees (Global) , Pune,,
1405,Cloudnine Hospital,4.0, 17 years old , 5k-10k Employees , Pune +22 more,,
1406,Spectrum Consultants,3.5, 29 years old , 51-200 Employees , Pune +11 more,,
1407,Roop Polymers,4.1, 51 years old , 1k-5k Employees , Pune +19 more, Public ,Auto Components 
1408,National Informatics Centre,4.2, 48 years old , 1k-5k Employees , Pune +63 more,Government , Central 
1409,Maveric Systems,3.7, 24 years old , 1k-5k Employees , Pune +9 more, Public ,IT Services & Consulting 
1410,HCL Infosystems,4.1, 48 years old , 51-200 Employees , Pune +105 more, Public ,IT Services & Consulting 
1411,Mahindra Lifespace Developers,4.1, 30 years old , 201-500 Employees , Pune +20 more, Public ,Real Estate 
1412,Smartek21,3.8, 18 years old , 201-500 Employees , Pune +2 more,,
1413,Arya Engineers & Contractors,4.2,,51-200 Employees , Pune +3 more,,
1414,Pioneer CAD and Design Solutions,4.2,,,Pune +1 more,,
1415,Valmet,4.0, 86 years old , 51-200 Employees , Pune +14 more,,
1416,Walko Qsr Company,4.1,,,Pune +5 more,,
1417,Manipal Hospitals,4.2, 71 years old , 1k-5k Employees , Pune +48 more,,
1418,Pharmaace Analytics,1.6,,, Pune,,
1419,QHTalbros,3.6, 38 years old , 5k-10k Employees , Pune +16 more, Public ,Auto Components 
1420,Pioneer CAD and Design Solutions,4.2,,,Pune +1 more,,
1421,Bharti Hospital,3.9,, 11-50 Employees , Pune +11 more,,
1422,Ebix Software India,3.3, 48 years old , 1k-5k Employees , Pune +30 more, Public ,IT Services & Consulting 
1423,Inteliment Technologies,3.1,,51-200 Employees , Pune +1 more,,
1424,Philips Innovation Campus,3.9, 26 years old , 1k-5k Employees , Pune +16 more, Public ,Healthcare 
1425,Blue Flame Labs,2.9, 7 years old , 201-500 Employees , Pune,,
1426,Slk Software Services,3.5, 24 years old , 1k-5k Employees , Pune +11 more,,
1427,ANAROCK Property Consultants,3.9, 7 years old , 1k-5k Employees , Pune +23 more,,
1428,TriZetto,2.5, 41 years old , 11-50 Employees , Pune +1 more,,
1429,Abzooba India Infotech,4.2, 14 years old , 201-500 Employees , Pune +2 more,,
1430,Ziff Davis,3.9, 25 years old , 501-1k Employees (Global) , Pune +1 more,,
1431,Foseco,3.9, 92 years old , 201-500 Employees , Pune +5 more, Public ,Chemicals 
1432,Finearc Systems,4.5, 38 years old , 51-200 Employees , Pune +1 more,,
1433,Vaibhav Tech Solutions,3.8, 27 years old , 51-200 Employees , Pune +1 more,,
1434,Bisleri,4.2, 59 years old , 1k-5k Employees , Pune +135 more,,
1435,Rao IIT Academy,3.5, 10 years old , 11-50 Employees , Pune +17 more,,
1436,Allied Market Research,3.2, 11 years old , 51-200 Employees , Pune +2 more,,
1437,KFC,4.2, 72 years old , 5k-10k Employees , Pune +140 more,,
1438,Blue Star,4.1, 81 years old , 1k-5k Employees , Pune +133 more, Public ,Consumer Electronics & Appliances 
1439,Ecozen Solutions,4.2, 15 years old , 51-200 Employees , Pune +3 more,,
1440,Synapse Labs,3.7, 17 years old , 51-200 Employees (Global) , Pune +3 more,,
1441,The Insight Partners,3.3,, 501-1k Employees , Pune +1 more,,
1442,Digitalzone Business Consulting,3.6, 11 years old , 201-500 Employees , Pune +1 more,,
1443,Ross Process Equipment,4.2, 17 years old , 51-200 Employees , Pune +2 more,,
1444,CADTECH Engineering Solutions,4.0, 22 years old , 51-200 Employees , Pune +2 more,,
1445,Lemon Tree Hotels,4.2, 22 years old , 5k-10k Employees , Pune +66 more, Public ,Hospitality 
1446,Volante Technologies,3.3,, 201-500 Employees , Pune +4 more,,
1447,SSK Group,4.1, 35 years old , 1k-5k Employees , Pune +49 more,,
1448,Qualitas Global QA Labs,2.9, 10 years old , 201-500 Employees , Pune,,
1449,Hager Electro,3.9, 27 years old , 201-500 Employees , Pune +12 more,,
1450,Poonawalla Housing Finance,3.7,, 201-500 Employees , Pune +77 more,,
1451,Acg Pam Pharma Technologies,4.0, 60 years old , 1k-5k Employees , Pune +10 more,,
1452,convergys india services,3.6,,,Pune +9 more,,
1453,Minilec,3.5, 59 years old , 501-1k Employees , Pune +4 more,,
1454,Rabbit and Tortoise Technology Solutions,3.0, 7 years old , 51-200 Employees , Pune,,
1455,CredenTek Software & Consultancy,2.2, 16 years old , 51-200 Employees , Pune +2 more,,
1456,Magicflare Software Services,4.3,,,Pune +1 more,,
1457,MachBizz Marketers,3.0,, 201-500 Employees , Pune,,
1458,Abbott,4.2, 136 years old , 10k-50k Employees , Pune +169 more, Public ,Pharma 
1459,SHINI Plastics Technologies,3.7, 55 years old , 51-200 Employees , Pune +5 more,,
1460,Digitalzone Business Consulting,3.6, 11 years old , 201-500 Employees , Pune +1 more,,
1461,Synapse Labs,3.7, 17 years old , 51-200 Employees (Global) , Pune +3 more,,
1462,Valmont Structures,3.4, 78 years old , 51-200 Employees , Pune +6 more,,
1463,Mitcon Consultancy and Engineering Services,3.7, 42 years old , 201-500 Employees , Pune +10 more, Public ,Education & Training 
1464,TEJRAJ PROMOTERS & BUILDERS,4.6,,,Pune,,
1465,Apollo Hospitals,4.2, 41 years old , 10k-50k Employees , Pune +189 more, Public ,Healthcare 
1466,Marks & Spencer,4.0, 140 years old , 1k-5k Employees , Pune +56 more, Forbes Global 2000 ,Retail 
1467,Johnson & Johnson,4.2, 67 years old , 1k-5k Employees , Pune +137 more, Forbes Global 2000 ,Pharma 
1468,Allied Analytics,2.9,, 51-200 Employees , Pune +1 more,,
1469,Medplus(optival Health Solutions),3.6, 18 years old ,501-1k Employees , Pune +85 more, Fortune India 500 ,
1470,Ivitesse Technologies,4.0,, 201-500 Employees , Pune +3 more,,
1471,Rexel,4.0, 10 years old , 201-500 Employees , Pune +23 more, Forbes Global 2000 ,Industrial Automation 
1472,Shree Cement,4.0, 45 years old , 5k-10k Employees , Pune +197 more, Public ,Building Material 
1473,SPX Flow Technology,4.4, 44 years old , 51-200 Employees , Pune +7 more,,
1474,JFE Engineering India Private Limited,4.2,, 51-200 Employees , Pune +7 more,,
1475,Mittal Brothers,3.0, 31 years old , 11-50 Employees , Pune +2 more,,
1476,Tooltech Global Engineering,3.0, 25 years old , 51-200 Employees , Pune +1 more,,
1477,Datafortune,4.2, 12 years old , 51-200 Employees , Pune +2 more,,
1478,Ecotech IT Solutions,3.3, 24 years old , 51-200 Employees , Pune +3 more,,
1479,myGate,3.3, 8 years old , 1k-5k Employees , Pune +18 more, Startup ,Law Enforcement & Security 
1480,Reflexis Systems,3.7, 23 years old , 201-500 Employees , Pune,,
1481,Motifworks,4.5, 14 years old , 51-200 Employees , Pune +2 more,,
1482,Spring Computing Technologies,4.1, 17 years old , 51-200 Employees , Pune,,
1483,Netsurf Communications,4.1, 24 years old , 51-200 Employees , Pune +11 more,,
1484,Terminal Technologies (i),4.3, 31 years old , 201-500 Employees , Pune +7 more,,
1485,Excel It Service,3.6, 8 years old , 11-50 Employees , Pune +11 more,,
1486,Bharat Petroleum,4.2, 72 years old , 5k-10k Employees , Pune +221 more, Fortune India 500 ,Oil & Gas 
1487,LoanTap Financial Technologies,3.1, 8 years old , 51-200 Employees , Pune +4 more, Startup ,FinTech 
1488,Trimasys Control Solutions,4.4,, 51-200 Employees , Pune,,
