,company_name,company_rating,old,total_employees,cities,type,industry
266,SBI Life Insurance Company,3.9, 23 years old , 10k-50k Employees , Mumbai +529 more,,
267,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Mumbai +184 more, Public ,IT Services & Consulting 
268,3i Infotech,3.6, 31 years old , 1k-5k Employees , Mumbai +105 more, Public ,IT Services & Consulting 
269,Bajaj Finserv,4.1, 17 years old , 50k-1 Lakh Employees , Mumbai +904 more, Public ,Financial Services 
270,Axis Direct,3.9, 13 years old , 1k-5k Employees , Mumbai +258 more,,
271,Indiamart Intermesh,3.6, 28 years old , 5k-10k Employees , Mumbai +145 more,,
272,Lumina Datamatics,3.5, 49 years old , 1k-5k Employees , Mumbai +15 more,,
273,Tata Digital,3.2, 5 years old , 501-1k Employees , Mumbai +8 more,,
274,Swiggy,3.9, 10 years old , 5k-10k Employees , Mumbai +193 more, Indian Unicorn ,Internet 
275,Parag Milk Foods,4.3, 32 years old , 1k-5k Employees , Mumbai +68 more, Public ,FMCG 
276,Zepto,3.7, 3 years old , 1k-5k Employees , Mumbai +29 more, Indian Unicorn ,Internet 
277,DTDC Express,3.8, 34 years old , 1k-5k Employees , Mumbai +229 more,,
278,Porter,4.2, 10 years old , 1k-5k Employees , Mumbai +24 more, Startup ,Internet 
279,Medley Pharmaceuticals,4.1, 55 years old , 1k-5k Employees , Mumbai +64 more, Public ,Pharma 
280,J B Chemicals And Pharmaceuticals,3.9, 48 years old , 1k-5k Employees , Mumbai +70 more, Public ,Pharma 
281,CG Power and Industrial Solutions,3.9, 87 years old , 1k-5k Employees , Mumbai +79 more, Public ,Electrical Equipment 
282,Ingram Micro,3.9, 45 years old , 1k-5k Employees , Mumbai +43 more, Conglomerate ,IT Services & Consulting 
283,Mondelez International,4.4, 12 years old , 1k-5k Employees , Mumbai +136 more, Forbes Global 2000 ,Food Processing 
284,Mahanagar Gas,4.2, 29 years old , 501-1k Employees , Mumbai +20 more, Public ,Oil & Gas 
285,Schneider Electric,4.2, 25 years old , 10k-50k Employees , Mumbai +115 more, Forbes Global 2000 ,Industrial Automation 
286,Reliance Communications,4.0, 22 years old , 201-500 Employees , Mumbai +420 more, Public ,Telecom 
287,Johnson Controls,3.7, 139 years old , 5k-10k Employees , Mumbai +49 more, Public ,Industrial Automation 
288,Tikona Infinet,3.7, 16 years old , 1k-5k Employees , Mumbai +45 more,,
289,DBS Bank,3.9, 56 years old , 5k-10k Employees , Mumbai +142 more,,
290,Iksula,3.8, 17 years old , 501-1k Employees , Mumbai +107 more,,
291,Blue Dart Express,4.1, 41 years old , 10k-50k Employees , Mumbai +234 more, Public ,Logistics 
292,63 Moons Technologies,3.8, 36 years old , 501-1k Employees , Mumbai +12 more, Public ,IT Services & Consulting 
293,Nielsen,3.8, 101 years old , 1k-5k Employees , Mumbai +71 more,,
294,Mahindra Holidays & Resorts,3.6, 28 years old , 5k-10k Employees , Mumbai +95 more,,
295,Novartis,4.1, 28 years old , 1k-5k Employees , Mumbai +64 more,,
296,ISS Facility Services,4.2, 19 years old , 10k-50k Employees , Mumbai +57 more,,
297,Udaan,4.0, 8 years old ,1k-5k Employees , Mumbai +333 more, Indian Unicorn ,
298,Oberoi Group of Hotels,4.2, 90 years old , 1k-5k Employees , Mumbai +31 more,,
299,ICICI Prudential Mutual Fund,3.8, 31 years old , 1k-5k Employees , Mumbai +131 more,,
300,Powerweave,3.5, 23 years old , 501-1k Employees , Mumbai +5 more,,
301,Oil And Natural Gas Corporation,4.3, 68 years old , 10k-50k Employees , Mumbai +65 more, Public ,Oil & Gas 
302,Grasim Industries,4.1, 77 years old , 10k-50k Employees , Mumbai +116 more, Public ,Building Material 
303,Kissht Finance,4.1, 9 years old , 201-500 Employees , Mumbai +59 more, Startup ,FinTech 
304,LearningMate Solutions,3.8, 23 years old , 1k-5k Employees , Mumbai +6 more,,
305,Tata Steel,4.2, 117 years old , 1 Lakh+ Employees , Mumbai +182 more, Public ,Iron & Steel 
306,FedEx Express,4.2, 53 years old , 5k-10k Employees , Mumbai +89 more, Forbes Global 2000 ,Logistics 
307,InterGlobe Aviation,3.6, 19 years old , 10k-50k Employees , Mumbai +90 more, Fortune India 500 ,Aviation 
308,Rebel Foods,3.8, 12 years old , 5k-10k Employees , Mumbai +61 more, Indian Unicorn ,Internet 
309,Oracle Financial Services Software,3.7, 34 years old , 10k-50k Employees , Mumbai +17 more, Public ,IT Services & Consulting 
310,Inox Leisure,4.1, 25 years old , 1k-5k Employees , Mumbai +86 more, Public ,Media & Entertainment 
311,Team Lease,4.0, 8 years old , 1k-5k Employees , Mumbai +311 more, Public ,Recruitment 
312,Aarvi Encon,4.1, 37 years old , 5k-10k Employees , Mumbai +91 more, Public ,Recruitment 
313,Morningstar,3.9, 40 years old , 1k-5k Employees , Mumbai +16 more,,
314,Wellness Forever Medicare,3.9, 16 years old , 1k-5k Employees , Mumbai +34 more,,
315,Princess Cruises,4.4, 59 years old , 1k-5k Employees , Mumbai +11 more,,
316,P.D. Hinduja National Hospital and Medical Research Centre,3.9, 73 years old , 1k-5k Employees , Mumbai +9 more,,
317,Eureka Forbes,3.9, 42 years old , 1k-5k Employees , Mumbai +159 more,,
318,Orchids International School,3.1, 20 years old , 1k-5k Employees , Mumbai +25 more,,
319,Zuventus Healthcare,3.9, 22 years old , 1k-5k Employees , Mumbai +76 more,,
320,Oberoi Realty,3.9, 44 years old , 501-1k Employees , Mumbai +8 more, Public ,Real Estate 
321,K12 Techno Services,3.0, 14 years old , 1k-5k Employees , Mumbai +33 more,,
322,Zee Entertainment Enterprises,3.6, 32 years old , 1k-5k Employees , Mumbai +28 more, Public ,Media & Entertainment 
323,L&T Realty,4.3,, 201-500 Employees , Mumbai +10 more,,
324,Onshore Construction,3.9, 29 years old , 201-500 Employees , Mumbai +29 more,,
325,Link Group,3.8,, 51-200 Employees , Mumbai +6 more,,
326,Kiya.ai,3.2, 29 years old , 501-1k Employees , Mumbai +9 more,,
327,BigBasket,4.0, 13 years old , 10k-50k Employees , Mumbai +116 more, Indian Unicorn ,Internet 
328,Orient Technologies,3.9, 32 years old , 1k-5k Employees , Mumbai +43 more, Forbes Global 2000 ,IT Services & Consulting 
329,L&T Technology Services,3.4, 12 years old , 10k-50k Employees , Mumbai +52 more, Public ,IT Services & Consulting 
330,Nilkamal,3.9, 43 years old , 1k-5k Employees , Mumbai +95 more, Public ,Furniture & Furnishing 
331,Siyaram Silk Mills,3.8, 46 years old , 1k-5k Employees , Mumbai +34 more, Public ,Fashion & Textile 
332,Godrej Consumer Products,4.2, 23 years old , 1k-5k Employees , Mumbai +109 more, Public ,FMCG 
333,IMPACT Infotech,3.6, 30 years old , 1k-5k Employees , Mumbai +53 more,,
334,Ketto,4.0, 12 years old , 201-500 Employees , Mumbai +4 more, Startup ,Internet 
335,SBI General Insurance,3.8, 15 years old , 5k-10k Employees , Mumbai +212 more,,
336,Centaur Pharmaceuticals,3.6, 46 years old , 1k-5k Employees , Mumbai +48 more,,
337,Aristo Pharmaceuticals,4.1, 53 years old , 1k-5k Employees , Mumbai +86 more,,
338,Polycab Wires,4.1, 28 years old , 1k-5k Employees , Mumbai +123 more, Fortune India 500 ,Electrical Equipment 
339,LOREAL,4.1, 33 years old , 1k-5k Employees , Mumbai +84 more, Forbes Global 2000 ,Beauty & Personal Care 
340,Jubilant Foods Works,3.9, 29 years old , 10k-50k Employees , Mumbai +198 more, Public ,Hospitality 
341,Ambuja Cements,4.0, 41 years old , 5k-10k Employees , Mumbai +197 more, Public ,Building Material 
342,I Process Services,3.9, 19 years old , 1k-5k Employees , Mumbai +305 more,,
343,CARS24,3.7, 9 years old , 5k-10k Employees , Mumbai +148 more, Indian Unicorn ,Internet 
344,TIAA Global Business Services,4.1, 106 years old , 1k-5k Employees , Mumbai +8 more,,
345,Bajaj Finance,4.1, 37 years old , 10k-50k Employees , Mumbai +771 more,,
346,Edelweiss Tokio Life Insurance,3.8, 13 years old , 1k-5k Employees , Mumbai +115 more,,
347,DXC Technology,3.8, 7 years old , 10k-50k Employees , Mumbai +83 more, Public ,IT Services & Consulting 
348,Schindler,4.0,, 5k-10k Employees , Mumbai +63 more,,
349,Bharti AXA Life Insurance,3.9, 18 years old , 1k-5k Employees , Mumbai +217 more,,
350,Runwal Group,3.7, 46 years old , 201-500 Employees , Mumbai +7 more,,
351,Sir H. N. Reliance Foundation Hospital and Research,3.9, 99 years old , 51-200 Employees , Mumbai +6 more, Public ,Healthcare 
352,Xanadu,3.4, 9 years old , 501-1k Employees , Mumbai +13 more, Startup ,Real Estate 
353,Dabur,3.8, 140 years old , 5k-10k Employees , Mumbai +250 more, Public ,FMCG 
354,Fractal Analytics,4.1, 24 years old , 1k-5k Employees , Mumbai +13 more, Indian Unicorn ,Analytics & KPO 
355,Allied Digital Services,3.5, 29 years old , 1k-5k Employees , Mumbai +47 more, Public ,IT Services & Consulting 
356,Aditya Birla Health Insurance Co,3.9, 9 years old , 1k-5k Employees , Mumbai +192 more,,
357,Microland,3.6, 35 years old , 1k-5k Employees , Mumbai +40 more, Public ,IT Services & Consulting 
358,Reliance Infrastructure,4.1, 95 years old , 1k-5k Employees , Mumbai +55 more, Public ,Engineering & Construction 
359,Jio Platforms,3.6,, 5k-10k Employees , Mumbai +72 more,,
360,Tata Play,4.0, 18 years old , 5k-10k Employees , Mumbai +190 more, Public ,Broadcasting 
361,Air India,4.0, 94 years old , 10k-50k Employees , Mumbai +54 more,,
362,Fashion TV,3.6,, 201-500 Employees , Mumbai +8 more,,
363,GAMMON INDIA,3.8, 102 years old , 11-50 Employees , Mumbai +66 more, Public ,Engineering & Construction 
364,Procter & Gamble,4.2, 187 years old , 1k-5k Employees , Mumbai +203 more, Public ,FMCG 
365,ITC,4.0, 114 years old , 10k-50k Employees , Mumbai +301 more, Public ,FMCG 
366,Pepperfry,3.4, 13 years old , 1k-5k Employees , Mumbai +33 more,,
367,Mettler-Toledo,3.6, 78 years old , 501-1k Employees , Mumbai +22 more,,
368,NatWest Group,4.1,, 10k-50k Employees , Mumbai +21 more, Forbes Global 2000 ,Banking 
369,Vakrangee,3.7, 34 years old , 1k-5k Employees , Mumbai +84 more, Public ,BPO 
370,AGS Transact Technologies,3.5, 22 years old , 1k-5k Employees , Mumbai +103 more,,
371,Epicenter Technologies,3.6, 23 years old , 1k-5k Employees , Mumbai +6 more,,
372,Home Credit Finance,4.1, 12 years old , 10k-50k Employees , Mumbai +116 more,,
373,Vibgyor High School,3.8, 20 years old , 1k-5k Employees , Chennai +29 more,,
374,Offshore Infrastructures,4.2, 29 years old , 1k-5k Employees , Mumbai +40 more,,
375,Titan Laboratories,3.8, 20 years old , 201-500 Employees , Mumbai +12 more,,
376,Pantaloons,4.2, 27 years old , 5k-10k Employees , Chennai +140 more, Public ,Fashion & Textile 
377,Columbia Petro Chem,4.3, 64 years old , 51-200 Employees , Chennai +11 more,,
378,Vijay Sales,4.2, 57 years old , 1k-5k Employees , Chennai +41 more,,
379,Rao IIT Academy,3.5, 10 years old , 11-50 Employees , Mumbai +17 more,,
380,SGS,4.0, 146 years old ,1k-5k Employees , Mumbai +111 more, Forbes Global 2000 ,
381,P&O Cruises,4.5, 187 years old , 11-50 Employees , Mumbai +12 more,,
382,Celebi Aviation Holding,4.1,,,Mumbai +13 more,,
383,Oyo Rooms,3.4, 11 years old , 1k-5k Employees , Mumbai +113 more, Indian Unicorn ,Hospitality 
384,Podar International School,4.3, 97 years old , 5k-10k Employees , Mumbai +110 more,,
385,Future Retail,4.3, 37 years old , 10k-50k Employees , Mumbai +196 more, Public ,Retail 
386,EPL Limited,4.0, 40 years old , 1k-5k Employees , Mumbai +32 more, Public ,Packaging 
387,Aditya Birla Finance,3.9, 12 years old , 1k-5k Employees , Mumbai +152 more,,
388,IRB Infrastructure,4.2, 26 years old , 5k-10k Employees , Mumbai +48 more, Public ,Engineering & Construction 
389,Wind World,4.0, 30 years old , 5k-10k Employees , Mumbai +62 more,,
390,Hamilton Housewares,4.0, 52 years old , 1k-5k Employees , Mumbai +30 more,,
391,SRL Diagnostics,4.2, 29 years old , 5k-10k Employees , Mumbai +116 more,,
392,Ericsson,4.3, 148 years old , 10k-50k Employees , Mumbai +151 more, Forbes Global 2000 ,Telecom 
393,Randstad,3.9, 32 years old , 5k-10k Employees , Mumbai +264 more, Conglomerate ,Recruitment 
394,Purplle.com,3.7, 13 years old , 201-500 Employees , Mumbai +17 more, Indian Unicorn ,Beauty & Personal Care 
395,Reliance Nippon Life Insurance,3.9, 24 years old , 10k-50k Employees , Mumbai +433 more,,
396,Innovsource Services,4.0, 20 years old , 1k-5k Employees , Mumbai +199 more,,
397,Jana Small Finance Bank,3.9, 18 years old , 10k-50k Employees , Mumbai +354 more, Public ,Banking 
398,Tata Starbucks,4.3, 53 years old , 1k-5k Employees , Mumbai +40 more,,
399,Insolutions Global,3.7, 20 years old , 1k-5k Employees , Mumbai +18 more,,
400,Transasia Bio-Medicals,3.4, 45 years old , 1k-5k Employees , Mumbai +44 more,,
401,CMS Infosystems,3.7, 16 years old , 5k-10k Employees , Mumbai +166 more,,
402,Ugam Solution,3.7, 24 years old , 1k-5k Employees , Mumbai +13 more,,
403,Jacobs Engineering Group,4.1, 77 years old , 1k-5k Employees , Mumbai +36 more, Forbes Global 2000 ,Engineering & Construction 
404,Ola Cabs,3.5, 14 years old , 1k-5k Employees , Mumbai +97 more, Indian Unicorn ,Internet 
405,Reliance Digital,4.2, 17 years old , 5k-10k Employees , Mumbai +312 more,,
406,Riya Travel,3.7, 44 years old , 1k-5k Employees , Mumbai +35 more,,
407,Me n Moms,4.2, 30 years old , 501-1k Employees , Mumbai +63 more,,
408,Xoriant,3.9, 34 years old , 1k-5k Employees , Mumbai +19 more,,
409,Accelya Solutions India Limited,3.7, 38 years old , 1k-5k Employees , Mumbai +11 more,,
410,Piramal Pharma,4.0, 36 years old , 1k-5k Employees , Mumbai +51 more, Public ,Pharma 
411,Silverlink Technologies,4.3, 21 years old , 501-1k Employees , Mumbai +14 more,,
412,Reliance SMSL,4.0, 17 years old , 1k-5k Employees , Mumbai +489 more, Public ,BPO 
413,JW Marriott,4.1, 97 years old , 1k-5k Employees , Mumbai +38 more,,
414,Birlasoft,3.8, 29 years old , 10k-50k Employees , Mumbai +35 more, Public ,IT Services & Consulting 
415,PVR Cinemas,4.1, 27 years old , 1k-5k Employees , Mumbai +107 more, Public ,Media & Entertainment 
416,Onsitego,4.0, 14 years old , 1k-5k Employees , Mumbai +21 more,,
417,MSCI,4.0, 55 years old , 1k-5k Employees , Mumbai +9 more, Public ,Financial Services 
418,ReachLocal Services,3.8, 14 years old , 501-1k Employees , Mumbai +5 more,,
419,Hire Glocal,4.9, 12 years old , 51-200 Employees , Mumbai +6 more,,
420,ArcelorMittal Nippon Steel,4.1,, 5k-10k Employees , Mumbai +69 more, Conglomerate ,Iron & Steel 
421,Godrej Industries,4.2, 61 years old , 1k-5k Employees , Mumbai +53 more, Public ,Chemicals 
422,Bisleri,4.2, 59 years old , 1k-5k Employees , Mumbai +135 more,,
423,Bharat Serums and Vaccines,3.9, 53 years old , 1k-5k Employees , Mumbai +50 more,,
424,Nayara Energy,4.3, 35 years old , 1k-5k Employees , Mumbai +77 more, Fortune India 500 ,Petrochemicals 
425,BUSINESSNEXT,3.4, 23 years old , 1k-5k Employees , Mumbai +8 more,,
426,Cloudstrats Technologies,3.4, 10 years old , 51-200 Employees (Global) , Mumbai +12 more,,
427,Tata CLiQ,3.5, 8 years old , 501-1k Employees , Mumbai +7 more,,
428,Rolta India,2.7, 35 years old , 501-1k Employees , Mumbai +11 more, Public ,IT Services & Consulting 
429,National Securities Depository,3.3, 28 years old , 201-500 Employees , Mumbai +7 more,,
430,Hitachi Payment Services,3.8, 16 years old , 1k-5k Employees , Mumbai +45 more,,
431,BDO India LLP,3.5, 51 years old , 5k-10k Employees , Mumbai +25 more,,
432,Zydus Healthcare,4.0,74 years old ,, Chennai +74 more,,
433,Financial Software & Systems,3.8, 33 years old , 1k-5k Employees , Chennai +26 more,,
434,Inventys Research,4.2, 18 years old , 201-500 Employees , Mumbai +2 more,,
435,café Coffee day,4.0, 28 years old , 1k-5k Employees , Chennai +93 more,,
436,Unichem Laboratories,3.9, 80 years old , 1k-5k Employees , Chennai +65 more, Public ,Pharma 
437,Newgen Software Technologies,3.6, 32 years old , 1k-5k Employees , Chennai +23 more, Public ,IT Services & Consulting 
438,Genpact,3.9, 27 years old , 1 Lakh+ Employees , Chennai +112 more, Public ,IT Services & Consulting 
439,HDFC Sales,4.1, 20 years old , 10k-50k Employees , Chennai +280 more,,
440,Titan Company,4.4, 40 years old , 5k-10k Employees , Mumbai +143 more, Public ,Retail 
441,IndiaFirst Life Insurance,4.1, 15 years old , 1k-5k Employees , Mumbai +183 more,,
442,Hetero Healthcare,3.6, 18 years old , 1k-5k Employees , Mumbai +60 more,,
443,ITSource Technologies,3.1, 26 years old , 201-500 Employees , Mumbai +28 more, Public ,IT Services & Consulting 
444,HDFC Sales,4.1, 20 years old , 10k-50k Employees , Mumbai +280 more,,
445,Teva Pharmaceuticals,4.2, 123 years old , 1k-5k Employees , Mumbai +33 more, Forbes Global 2000 ,Pharma 
446,Knight Frank,4.2, 128 years old , 501-1k Employees , Mumbai +42 more,,
447,Indian Oil Corporation,4.4, 65 years old , 10k-50k Employees , Mumbai +261 more, Fortune India 500 ,Oil & Gas 
448,Thyssenkrupp Industrial Solutions,4.1, 165 years old , 1k-5k Employees , Mumbai +17 more,,
449,ITC Hotels,4.2, 49 years old , 5k-10k Employees , Mumbai +76 more, Public ,Hospitality 
450,Meril,3.9, 18 years old , 1k-5k Employees , Mumbai +62 more,,
451,ICICI Home Finance,3.8, 25 years old , 1k-5k Employees , Mumbai +183 more,,
452,Omkar Realtors and Developers Group,4.2, 21 years old , 201-500 Employees , Mumbai +10 more,,
453,Anglo-Eastern Ship Management,3.9, 50 years old , 10k-50k Employees , Mumbai +14 more,,
454,INDIABULLS PHARMACEUTICALS,2.6, 8 years old , 1k-5k Employees , Mumbai +54 more,,
455,Shriram Finance,4.1, 45 years old , 50k-1 Lakh Employees , Mumbai +966 more, Public ,NBFC 
456,Orange Business,4.3, 32 years old , 1k-5k Employees , Mumbai +46 more, Forbes Global 2000 ,IT Services & Consulting 
457,Diebold Nixdorf,3.9, 32 years old , 1k-5k Employees , Mumbai +38 more,,
458,Toppr,3.4, 11 years old , 1k-5k Employees , Mumbai +43 more, Startup ,EdTech 
459,Ageas Federal Life Insurance,3.7, 16 years old , 1k-5k Employees , Mumbai +109 more,,
460,Hexagon Nutrition,4.0, 31 years old , 501-1k Employees , Mumbai +29 more,,
461,Aker Solutions,4.0, 183 years old , 1k-5k Employees , Mumbai +6 more,,
462,MindCraft Software,3.8, 22 years old , 501-1k Employees , Mumbai +6 more,,
463,Nature's Basket,3.8, 19 years old , 501-1k Employees , Mumbai +9 more,,
464,Turtlemint,3.6, 9 years old , 1k-5k Employees , Mumbai +82 more, Startup ,Internet 
465,Boston Institute of Analytics,4.5,1 years old ,, Mumbai +6 more,,
466,Protean eGov Technologies,3.6,,,Mumbai +8 more,,
467,Nestle,4.1, 65 years old , 5k-10k Employees , Mumbai +235 more, Public ,Food Processing 
468,BARC,4.4, 79 years old , 10k-50k Employees , Mumbai +21 more, Public ,Defence & Aerospace 
469,LEAP India Private Limited,4.4, 11 years old , 501-1k Employees , Mumbai +29 more, Startup ,Packaging 
470,Panasonic Life Solutions India,4.1, 52 years old , 10k-50k Employees , Mumbai +110 more,,
471,Flipspaces,4.4, 13 years old , 51-200 Employees , Mumbai +12 more,,
472,Citigroup,3.7, 212 years old , 10k-50k Employees , Mumbai +34 more, Forbes Global 2000 ,Banking 
473,PPG Asian Paints,4.0, 27 years old , 1k-5k Employees , Mumbai +50 more,,
474,Domino's Pizza,4.0, 64 years old , 1k-5k Employees , Mumbai +217 more, Public ,Hospitality 
475,Fortis Healthcare,4.1, 28 years old , 1k-5k Employees , Mumbai +61 more, Public ,Healthcare 
476,Prime Focus Technologies,3.5, 16 years old , 201-500 Employees , Mumbai +16 more,,
477,Nuvoco Vistas,4.2, 25 years old , 1k-5k Employees , Mumbai +139 more, Fortune India 500 ,Building Material 
478,HSBC Group,4.1, 159 years old , 10k-50k Employees , Mumbai +59 more, Forbes Global 2000 ,Banking 
479,NoBroker,3.2, 10 years old , 1k-5k Employees , Mumbai +36 more, Indian Unicorn ,Internet 
480,Dixit Infotech Services,4.1, 45 years old , 501-1k Employees , Mumbai +32 more,,
481,NTT-Netmagic,4.2, 26 years old , 501-1k Employees , Mumbai +13 more,,
482,Media.net Software Services (India),3.7, 14 years old , 1k-5k Employees , Mumbai +4 more,,
483,MindGate Solutions,3.3, 16 years old , 501-1k Employees , Mumbai +9 more,,
484,Anunta Technology Management Services,3.6, 12 years old , 501-1k Employees , Mumbai +14 more, Startup ,IT Services & Consulting 
485,Dun & Bradstreet,3.5, 183 years old , 1k-5k Employees , Mumbai +14 more,,
486,Lifestyle,4.4, 25 years old , 10k-50k Employees , Mumbai +114 more, Fortune India 500 ,Retail 
