,company_name,company_rating,old,total_employees,cities,type,industry
4250,Delta Electronics,4.0, 32 years old , 501-1k Employees , Indore +37 more, Forbes Global 2000 ,Electronics Manufacturing 
4251,Western Refrigeration,4.0, 52 years old , 501-1k Employees , Indore +33 more,,
4252,Supreme Colour Roofing and Decking,1.1,,11-50 Employees , Indore +1 more,,
4253,Irclass Systems And Solutions,3.8, 49 years old , 501-1k Employees , Indore +23 more,,
4254,Hitachi,4.1, 114 years old , 10k-50k Employees , Indore +73 more, Forbes Global 2000 ,Industrial Machinery 
4255,Philips,3.9, 94 years old , 5k-10k Employees , Indore +84 more, Forbes Global 2000 ,Consumer Electronics & Appliances 
4256,NTT,4.0, 18 years old , 10k-50k Employees , Indore +38 more,,
4257,Digit Insurance,4.0, 8 years old , 1k-5k Employees , Indore +70 more, Fortune India 500 ,Insurance 
4258,Suntory Global Spirits,4.2, 267 years old , 501-1k Employees , Indore +41 more,,
4259,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Indore +169 more, Forbes Global 2000 ,IT Services & Consulting 
4260,Biocon Limited,3.9, 46 years old , 5k-10k Employees , Indore +48 more, Public ,Biotechnology 
4261,Welspun,4.1, 39 years old , 10k-50k Employees , Indore +59 more, Fortune India 500 ,Fashion & Textile 
4262,Sonalika Group of Companies,4.0, 55 years old , 5k-10k Employees , Indore +36 more,,
4263,Vaco Binary Semantics,3.6, 8 years old , 1k-5k Employees , Indore +31 more,,
4264,Walkaroo International,3.8,, 5k-10k Employees , Indore +40 more,,
4265,Alice Blue Commodities,3.5, 18 years old , 501-1k Employees , Indore +18 more,,
4266,Info Edge,4.0, 29 years old , 5k-10k Employees , Indore +59 more, Public ,Internet 
4267,Poly Medicure,3.7, 27 years old , 1k-5k Employees , Indore +29 more, Public ,Medical Equipment 
4268,Suzlon Group,4.2, 29 years old , 5k-10k Employees , Indore +107 more, Public ,Power 
4269,Romsons Group Of Industries,3.9, 72 years old , 201-500 Employees , Indore +46 more,,
4270,Bijak,3.6, 5 years old , 51-200 Employees , Indore +10 more, Startup ,Internet 
4271,Atlas Copco,4.3, 151 years old , 1k-5k Employees , Indore +47 more, Public ,Industrial Machinery 
4272,Alcon,3.7, 79 years old , 1k-5k Employees , Indore +36 more, Public ,Medical Equipment 
4273,Alfa Laval,3.8, 141 years old , 1k-5k Employees , Indore +18 more, Forbes Global 2000 ,Industrial Machinery 
4274,SAS,4.3, 48 years old , 201-500 Employees , Indore +19 more,,
4275,Indegene,3.6, 26 years old , 1k-5k Employees , Indore +22 more,,
4276,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Indore +142 more, Public ,IT Services & Consulting 
4277,DeepOrion Technology Private Limited,4.9, 2 years old , 51-200 Employees , Indore +3 more,,
4278,Genpact,3.9, 27 years old , 1 Lakh+ Employees , Indore +112 more, Public ,IT Services & Consulting 
4279,SAP,4.3, 52 years old , 10k-50k Employees , Indore +45 more, Forbes Global 2000 ,Software Product 
4280,Shah Technical Consultants,3.7, 15 years old , 51-200 Employees , Indore +50 more,,
4281,Aditya Infotech,4.2, 30 years old , 501-1k Employees , Indore +36 more,,
4282,Sagar Institute of Research & Technology,3.4,, 51-200 Employees , Indore +1 more,,
4283,Curve Infotech,5.0,,,Indore,,
4284,Aurea Aviation,3.9,,11-50 Employees , Indore +1 more,,
4285,Curve Indotech Software Soultions,4.0,,, Indore,,
4286,S&B Automotive Engineering,3.0, 19 years old ,11-50 Employees (Global) , Indore,,
4287,Asha Electronics,5.0,,51-200 Employees , Indore,,
4288,S. K. Garg Advocate & Tax Consultant,5.0,,,Indore,,
4289,SR Digital TV & Broadband,4.0,,,Indore,,
4290,JDS Apparels,4.0,,201-500 Employees , Indore +3 more,,
4291,Kusuma Pharma,4.2,,,Indore +4 more,,
4292,Cattle Remedies India,4.8,,51-200 Employees (Global) , Indore +5 more,,
4293,Psyna Tex,1.0,,,Indore,,
4294,Munhet And Associates,4.0,,,Indore,,
4295,Triangle Tele Incorporations,1.0,,,Indore,,
4296,ACOEM Group,2.2,,,Indore +1 more,,
4297,Sigma Infrastructure,4.2,,, Indore +2 more,,
4298,Soft Decoder,4.1,,,Indore,,
4299,VCC Group,3.1, 9 years old ,1k-5k Employees (Global) , Indore +3 more,,
4300,LN Consultancy,4.5,,51-200 Employees , Indore +4 more,,
4301,Jubilant Retail,4.0,,1k-5k Employees (Global) , Indore +4 more,,
4302,Syndicate Pharma,3.0,,11-50 Employees (Global) , Indore,,
4303,Blue Star Infotech,4.2, 41 years old , 5k-10k Employees , Indore +9 more, Public ,IT Services & Consulting 
4304,Electronic Data Systems,5.0, 62 years old , 1 Lakh+ Employees (Global) , Indore +4 more,,
4305,Olympeo Infrastructure,4.0, 11 years old , 51-200 Employees , Indore +3 more,,
4306,Computer Consulting Operations Specialists,4.4, 39 years old , 51-200 Employees , Indore +32 more,,
4307,Brightpoint,3.7, 29 years old , 1k-5k Employees (Global) , Indore +5 more,,
4308,S.C.O.P.E.,4.0,, 1-10 Employees , Indore +5 more,,
4309,Watermelon Management Services,4.1, 18 years old , 501-1k Employees , Indore +14 more,,
4310,Tulip Telecom,3.1, 32 years old , 1k-5k Employees , Indore +18 more, Public ,Telecom 
4311,IIPM,3.8, 51 years old , 201-500 Employees , Indore +7 more,,
4312,BCI,3.3,,501-1k Employees (Global) , Indore +10 more,,
4313,Family Dental Clinic,5.0, 22 years old , 1-10 Employees , Indore +2 more, Startup ,Healthcare 
4314,Mexus Education,2.7, 16 years old , 201-500 Employees , Indore +11 more,,
4315,DONE by NONE,4.1, 13 years old , 11-50 Employees (Global) , Indore +17 more,,
4316,NJ India,3.8,,501-1k Employees , Indore +17 more,,
4317,Maven Infotech,2.7, 16 years old , 11-50 Employees , Indore +1 more,,
4318,PE Electronics,1.7, 14 years old , 201-500 Employees (Global) , Indore +17 more,,
4319,SLK Techlabs,3.7, 14 years old , 51-200 Employees (Global) , Indore +1 more,,
4320,India Webportal,4.8, 13 years old ,, Indore +2 more,,
4321,Zolute Internet Solutions,3.0,15 years old ,, Indore,,
4322,Forbes Technosys,3.9, 31 years old , 201-500 Employees , Indore +23 more,,
4323,Oxfam,4.9, 20 years old , 51-200 Employees , Indore +14 more, Public ,Non-Profit 
4324,HGST,3.0, 21 years old , 5k-10k Employees (Global) , Indore +4 more,,
4325,Global Consumer Products,4.0, 11 years old , 51-200 Employees , Indore +34 more,,
4326,Converge Info Services,4.0, 9 years old ,, Indore,,
4327,Incarnate Software Solutions,4.0,,, Indore,,
4328,Bulls Eye,3.2, 28 years old , 51-200 Employees (Global) , Indore +7 more,,
4329,Sai InfoSystem,3.7,, 1k-5k Employees , Indore +8 more,,
4330,Alliance Francaise,4.0,, 11-50 Employees , Indore +5 more,,
4331,Unique Solutions,4.0, 31 years old , 51-200 Employees , Indore +12 more,,
4332,Beta Technology,5.0,, 11-50 Employees , Indore,,
4333,Oxford Policy Management,4.8, 45 years old , 201-500 Employees (Global) , Indore +4 more,,
4334,French Connection,3.9,, 1k-5k Employees (Global) , Indore +7 more,,
4335,Achievers,2.8, 22 years old ,201-500 Employees (Global) , Indore +5 more,,
4336,Shreeji InfoTech,4.7,, 11-50 Employees , Indore +2 more,,
4337,BCL Secure Premises,3.6, 19 years old , 5k-10k Employees (Global) , Indore +11 more,,
4338,Zoom Developers,1.4,,1k-5k Employees (Global) , Indore +6 more,,
4339,Digiclay Infotech,1.0,,11-50 Employees , Indore,,
4340,Networth Stock Broking,4.8,,501-1k Employees (Global) , Indore +5 more,,
4341,Khandelwal Kakani,4.0,,11-50 Employees (Global) , Indore +1 more,,
4342,Vascular Concepts,4.5,,51-200 Employees , Indore +7 more,,
4343,CH-Edgemakers Group Indore,5.0,, 201-500 Employees (Global) , Indore,,
4344,Coromandel Agrico,3.7, 56 years old , 201-500 Employees , Indore +15 more,,
4345,Unimark Remedies,3.2, 42 years old , 201-500 Employees , Indore +9 more,,
4346,Communication Media Products,3.7,,51-200 Employees , Indore +1 more,,
4347,Vijayshri Stationery Products,5.0,,11-50 Employees (Global) , Indore,,
4348,South India Surgical,2.8,,501-1k Employees , Indore +4 more,,
4349,Graffiti Designer Tiles,2.0,,51-200 Employees , Indore +6 more,,
4350,Naargo Industries,4.8,,51-200 Employees , Indore +6 more,,
4351,Dream world India,5.0,,11-50 Employees (Global) , Indore +3 more,,
4352,Indore Infoline,4.5,, 11-50 Employees , Indore +2 more,,
4353,Vishv Enterprise,2.0,,1k-5k Employees (Global) , Indore +3 more,,
4354,Snowcem Paints,4.4, 65 years old , 201-500 Employees , Indore +27 more,,
4355,Faircent.com,3.2, 11 years old , 51-200 Employees , Indore +6 more, Startup ,Investment Banking / Venture Capital / Private Equity 
4356,Stellar Organisation,3.4, 20 years old , 201-500 Employees , Indore +2 more,,
4357,Sedna Consulting Group,1.0,,,Indore,,
4358,Technologies33,2.8, 10 years old ,, Indore +3 more,,
4359,Sofmen,3.0, 22 years old , 51-200 Employees (Global) , Indore,,
4360,Velociter Solutions,3.6,,, Indore +2 more,,
4361,Randox Laboratories India Private Limited,4.2, 42 years old , 51-200 Employees , Indore +13 more,,
4362,Phonak,2.3,,,Indore +4 more,,
4363,MCD,4.1, 28 years old , 11-50 Employees (Global) , Indore +2 more,Government ,
4364,Associated Third Party Administrators,3.7,,,Indore,,
4365,Lee,3.6, 135 years old ,1k-5k Employees (Global) , Indore +14 more, Public ,
4366,Syscon,4.4,,, Indore +1 more,,
4367,Genetco,3.7, 53 years old , 1-10 Employees , Indore +7 more,,
4368,Corner Stone Solution,4.0, 14 years old ,, Indore +1 more,,
4369,Kohinoor Speciality Foods,4.5, 13 years old ,201-500 Employees , Indore +10 more,,
4370,GKC Projects,4.2, 28 years old , 501-1k Employees , Indore +26 more,,
4371,Fusion Global Business Solutions,3.1,,,Indore,,
4372,Gojavas,3.7, 11 years old , 1k-5k Employees , Indore +41 more, Startup ,Logistics 
4373,Neomantec Solutions,4.1,,,Indore +1 more,,
4374,Keti Sangam Infrastructure,1.0,,, Indore +1 more,,
4375,CMM Infraprojects,3.6,, 201-500 Employees , Indore +5 more, Public ,Engineering & Construction 
4376,VKS Projects,3.9, 26 years old ,, Indore +3 more,Public ,
4377,Aroma Enterprises,3.9,,51-200 Employees , Indore +8 more, Public ,
4378,Kitchen Food,2.7,,11-50 Employees , Indore +3 more,,
4379,Swift Security,4.5,,51-200 Employees , Indore +6 more,,
4380,RE/MAX,3.3, 51 years old , 51-200 Employees , Indore +12 more,,
4381,IIPM,3.8, 51 years old , 201-500 Employees , Indore +7 more,,
4382,BCI,3.3,,501-1k Employees (Global) , Indore +10 more,,
4383,S.C.O.P.E.,4.0,, 1-10 Employees , Indore +5 more,,
4384,Zep Infratech,3.0,, 51-200 Employees , Indore +2 more,,
4385,Watermelon Management Services,4.1, 18 years old , 501-1k Employees , Indore +14 more,,
4386,Chanakya IAS Academy,3.2, 31 years old , 11-50 Employees , Indore +17 more,,
4387,Alliance Francaise,4.0,, 11-50 Employees , Indore +5 more,,
4388,Unique Solutions,4.0, 31 years old , 51-200 Employees , Indore +12 more,,
4389,Beta Technology,5.0,, 11-50 Employees , Indore,,
4390,Oxford Policy Management,4.8, 45 years old , 201-500 Employees (Global) , Indore +4 more,,
4391,French Connection,3.9,, 1k-5k Employees (Global) , Indore +7 more,,
4392,Achievers,2.8, 22 years old ,201-500 Employees (Global) , Indore +5 more,,
4393,Shreeji InfoTech,4.7,, 11-50 Employees , Indore +2 more,,
4394,BCL Secure Premises,3.6, 19 years old , 5k-10k Employees (Global) , Indore +11 more,,
4395,Zoom Developers,1.4,,1k-5k Employees (Global) , Indore +6 more,,
4396,Digiclay Infotech,1.0,,11-50 Employees , Indore,,
4397,Networth Stock Broking,4.8,,501-1k Employees (Global) , Indore +5 more,,
4398,Khandelwal Kakani,4.0,,11-50 Employees (Global) , Indore +1 more,,
4399,Unimark Remedies,3.2, 42 years old , 201-500 Employees , Indore +9 more,,
4400,Centurywells Roofing India,2.1,,501-1k Employees , Indore +6 more,,
4401,Agrawal Associates,4.2,,,Indore +5 more,,
4402,Saksham Impex,3.5,,51-200 Employees , Indore +5 more,,
4403,Narang Group,3.3, 22 years old , 201-500 Employees , Indore +9 more,,
4404,Sarthak Builders Developers,4.9,,,Indore +1 more,,
4405,RJP INFOTEK,4.4, 28 years old , 11-50 Employees , Indore +1 more,,
4406,Sanchi,2.3,6 years old ,, Indore +2 more,,
4407,Pest Mortem,4.9, 44 years old , 51-200 Employees , kakinada +4 more,,
4408,SHAPE INDIA,4.6, 9 years old ,, Pune +10 more, Startup ,Internet 
4409,D M Engineering,3.1,,,Kolkata +2 more,,
4410,Merchant Group,4.0,,,Indore,,
4411,Ramesh Textiles,3.2,,11-50 Employees , Jaipur +1 more,,
4412,Waterman Industries,4.5,, 51-200 Employees , Ahmedabad +4 more,,
4413,Apex Logistics,4.0, 28 years old , 1k-5k Employees (Global) , Los Angeles +31 more,,
4414,Brainware Infosoft,1.0,16 years old ,, Indore,,
4415,IBC24,4.1, 16 years old ,201-500 Employees , Raipur +3 more,,
4416,Mantra Entertainment,5.0,,11-50 Employees (Global) ,,,
4417,Spaculus,3.4, 16 years old , 51-200 Employees , Jakarta +1 more,,
4418,Erl Global Research,1.0,8 years old ,, Indore,,
4419,Associated Stone Industries (Kotah),4.7, 79 years old ,501-1k Employees (Global) , Saint Petersburg +2 more,,
4420,Meridian Tracking,4.0,,,Indore,,
4421,Boss Technologies,2.4,, 1-10 Employees , Indore +3 more,,
4422,Mangla Engineering,4.2,,201-500 Employees , Indore +1 more,,
4423,Vishal Fabricators,4.0, 7 years old ,1-10 Employees , Indore +2 more,,
4424,V K Engineering,1.4,,,Indore +2 more,,
4425,Sanjay & Company,4.6,,, Indore +17 more,,
4426,Vipras,5.0,,,Indore +1 more,,
4427,Stewart & Mackertich Wealth Management,3.3,, 51-200 Employees , Indore +4 more,,
4428,Indo American Hybrid Seeds,4.4, 59 years old , 201-500 Employees , Indore +14 more,,
4429,Techvedic Technologies,3.9, 15 years old ,51-200 Employees (Global) , Indore +1 more,,
4430,MBH Pumps,3.4,,51-200 Employees , Indore +5 more,,
4431,A S Engineering,4.3,,,Indore +5 more,,
4432,Harman Cottex Seeds,4.6,,201-500 Employees , Indore +1 more,,
4433,Angel Pumps,3.8,, 11-50 Employees , Indore +5 more,,
4434,Shri Sai Enterprises,4.3, 18 years old ,11-50 Employees (Global) , Indore +11 more,,
4435,Metalman Industries,3.4,,, Hosur +2 more,Public ,
4436,Dhar Cement,4.4,,, Jaipur +2 more,,
4437,Shree Polymers,2.9,,,Ankleshwar +1 more,,
4438,Balaji Computers,4.2,,,New Delhi +5 more,,
4439,Anylinuxwork,4.2, 18 years old , 51-200 Employees (Global) , Indore +1 more,,
4440,Gayatri Enterprises,3.4,,11-50 Employees , Indore +2 more,,
4441,Sapana Polyweave,4.0,, 501-1k Employees , Indore +4 more,,
4442,Ferro Concrete,3.0,,,Indore,,
4443,Azad Jain & Associates,4.9,,11-50 Employees , Indore +1 more,,
4444,Girdharilal Sons,2.4,,,Indore +2 more,,
4445,National Engineering Works,4.4,,1-10 Employees , Indore +7 more,,
4446,Brand Factory,4.5, 18 years old , 10k-50k Employees , Indore +40 more, Public ,Retail 
4447,Dynatech Engineering,3.8,,,Indore +1 more,,
4448,Mar Thoma Public School,3.5,, 11-50 Employees , Indore +2 more,,
4449,GD ENTERPRISES,4.3,,,Indore +5 more,,
4450,Girdhar Garg,5.0,,,Indore,,
4451,Celite Tyre,3.4, 29 years old , 51-200 Employees , Indore +12 more,,
4452,Cafe Terazza,4.0,,,Indore,,
4453,Firefly Batteries,1.9, 13 years old ,51-200 Employees , Indore +4 more,,
4454,ISoft360 InfoTech,4.8,,11-50 Employees (Global) , Indore +1 more,,
4455,Isba Professional Study Institute,4.0,,, Indore,,
4456,Techno Unique Infratech,4.9,,501-1k Employees (Global) , Indore +4 more,,
4457,Kpsj & Associates,4.3,,,Indore +3 more,,
4458,Equitypandit Financial Services,3.8,, 11-50 Employees , Indore +1 more,,
4459,Ruchi Lifescapes,4.0,,,Indore,,
4460,Birla Shloka Edutech,4.0, 16 years old , 51-200 Employees , Indore +7 more, Public ,EdTech 
4461,T Stanes,4.4, 163 years old , 51-200 Employees , Indore +23 more, Public ,Agriculture 
4462,Ashish,4.6,,,Indore +11 more,,
4463,KARAN MARKING SYSTEMS,4.5,,11-50 Employees , Indore +1 more,,
4464,Bloom Dekor,2.9, 30 years old , 51-200 Employees , Indore +8 more, Public ,Furniture & Furnishing 
4465,Unicomp Infosolutions,4.0,,11-50 Employees , Indore,,
4466,Technomech Engineering,4.0,,,Indore +2 more,,
4467,Vijayshri Stationery Products,5.0,,11-50 Employees (Global) , Indore,,
4468,Eisha Group,3.4,, 51-200 Employees , Indore +1 more,,
4469,Graffiti Designer Tiles,2.0,,51-200 Employees , Indore +6 more,,
4470,Naargo Industries,4.8,,51-200 Employees , Indore +6 more,,
4471,South India Surgical,2.8,,501-1k Employees , Indore +4 more,,
4472,Dream world India,5.0,,11-50 Employees (Global) , Indore +3 more,,
4473,Indore Infoline,4.5,, 11-50 Employees , Indore +2 more,,
4474,Vishv Enterprise,2.0,,1k-5k Employees (Global) , Indore +3 more,,
4475,Snowcem Paints,4.4, 65 years old , 201-500 Employees , Indore +27 more,,
4476,Faircent.com,3.2, 11 years old , 51-200 Employees , Indore +6 more, Startup ,Investment Banking / Venture Capital / Private Equity 
4477,Stellar Organisation,3.4, 20 years old , 201-500 Employees , Indore +2 more,,
4478,Sedna Consulting Group,1.0,,,Indore,,
4479,Technologies33,2.8, 10 years old ,, Indore +3 more,,
4480,Rkdf University,4.1,, 501-1k Employees , Indore +4 more,,
4481,Sharad Construction,4.4, 63 years old , 201-500 Employees , Indore +12 more,,
4482,AMRIT,5.0,,, Indore +3 more,Public ,
4483,Ivy League Academy,3.8, 36 years old , 51-200 Employees , Indore +3 more,,
4484,Azafran Innovacion,2.9, 17 years old , 51-200 Employees , Indore +7 more,,
4485,Berkeley Petrochemicals,1.0,,51-200 Employees , Indore,,
4486,Premium Capital Market Investments,5.0,,,Indore,,
4487,lehar foods pvt. Ltd. (Pepsico ),4.8,,,Indore +6 more,,
4488,St Giri Sr Sec School,4.5,, 51-200 Employees , Indore +3 more,,
4489,Vasuli Recoveries,5.0,,51-200 Employees , Indore +1 more,,
4490,Goldi Green Technologies,2.8,,,Indore +2 more,,
4491,Madhur Food Products,3.5,,,Indore +4 more,,
4492,Quality Power Electrical Equipments,3.8,,51-200 Employees , Indore +4 more,,
4493,Rukmini Devi Public School,3.2, 38 years old , 201-500 Employees (Global) , Indore +5 more,,
4494,S A I Brushes,4.8,,51-200 Employees , Indore +2 more,,
4495,Creative Indians,5.0, 17 years old , 11-50 Employees (Global) , Indore +1 more,,
4496,Vetline,5.0,,,Indore,,
4497,Csc Computer Center,4.8,,,Indore +18 more,,
4498,Comptel Network Systems (I),1.0,,,Indore,,
4499,Splendid Udyog,1.0,,,Indore +1 more,,
4500,Acropolis Engineering,5.0,,,Indore,,
4501,Hotel Landmark,4.0,,,Indore +7 more,,
4502,Umiya Flexifoam,4.9,,11-50 Employees , Indore +6 more,,
4503,Joy Cosmetics,3.7,,, Indore +10 more,,
4504,Priyanka Communication,2.8, 31 years old ,201-500 Employees , Indore +4 more,,
4505,Malwa Vanaspati Chemical,2.0,,,Indore,,
4506,Sabar Engineering,4.4,,11-50 Employees , Indore +2 more,,
4507,Pik Pens,4.9,,,Indore +1 more,,
4508,Galaxy Consultants,4.3,,1-10 Employees (Global) , Indore +1 more,,
4509,Ashi Diamonds,3.0,,,Indore,,
4510,Nisha Enterprises,4.0,,11-50 Employees , Indore +8 more,,
4511,Alpha Organics,1.0,,,Indore,,
4512,Sv Edusports,4.3, 15 years old , 51-200 Employees , Indore +25 more,,
