,company_name,company_rating,old,total_employees,cities,type,industry
249,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
250,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
251,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
252,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
253,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
254,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
255,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
256,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
257,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
258,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
259,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
260,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
261,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
262,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
263,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
264,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
265,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
266,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
267,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
268,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
269,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
270,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
271,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
272,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
273,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
274,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
275,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
276,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
277,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
278,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
279,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
280,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
281,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
282,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
283,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
284,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
285,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
286,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
287,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
288,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
289,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
290,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
291,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
292,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
293,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
294,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
295,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
296,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
297,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
298,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
299,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
300,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
301,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
302,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
303,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
304,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
305,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
306,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
307,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
308,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
309,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
310,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
311,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
312,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
313,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
314,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
315,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
316,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
317,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
318,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
319,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
320,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
321,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
322,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
323,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
324,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
325,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
326,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
327,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
328,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
329,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
330,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
331,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
332,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
333,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
334,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
335,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
336,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
337,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
338,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
339,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
340,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
341,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
342,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
343,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
344,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
345,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
346,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
347,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
348,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
349,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
350,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
351,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
352,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
353,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
354,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
355,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
356,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
357,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
358,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
359,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
360,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
361,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
362,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
363,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
364,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
365,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
366,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
367,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
368,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
369,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
370,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
371,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
372,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
373,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
374,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
375,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
376,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
377,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
378,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
379,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
380,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
381,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
382,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
383,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
384,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
385,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
386,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
387,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
388,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
389,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
390,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
391,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
392,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
393,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
394,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
395,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
396,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
397,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
398,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
399,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
400,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
401,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
402,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
403,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
404,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
405,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
406,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
407,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
408,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
409,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
410,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
411,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
412,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
413,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
414,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
415,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
416,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
417,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
418,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
419,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
420,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
421,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
422,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
423,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
424,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
425,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
426,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
427,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
428,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
429,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
430,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
431,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
432,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
433,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
434,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
435,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
436,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
437,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
438,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
439,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
